Longitude,Latitude
-85.4077,44.9081
-85.3895,44.9469
-85.3913,44.9556
-85.3840,44.9661
-85.3812,44.9757
-85.3835,44.9885
-85.3808,45.0460
-85.3771,45.0556
-85.3689,45.0647
-85.3630,45.1104
-85.3785,45.1447
-85.3808,45.1817
-85.3867,45.1972
-85.3881,45.2064
-85.3898,45.2171
-85.3875,45.2338
-85.3807,45.2515
-85.3748,45.2656
-85.3653,45.2760
-85.3557,45.2846
-85.2995,45.3209
-85.2940,45.3164
-85.2832,45.3146
-85.2709,45.3159
-85.2555,45.3259
-85.2500,45.3386
-85.2432,45.3418
-85.2323,45.3413
-85.2033,45.3618
-85.1815,45.3604
-85.1643,45.3677
-85.1380,45.3731
-85.0957,45.3663
-85.0957,45.3663
-85.0560,45.3643
-85.0411,45.3613
-85.0118,45.3702
-84.9875,45.3687
-84.9727,45.3747
-84.9538,45.3786
-84.9380,45.3861
-84.9290,45.3871
-84.9161,45.3930
-84.9137,45.4025
-84.9151,45.4173
-84.9231,45.4218
-84.9628,45.4273
-84.9856,45.4198
-85.0396,45.4372
-85.0788,45.4689
-85.0957,45.4853
-85.1160,45.5418
-85.1195,45.5681
-85.1153,45.5830
-85.0927,45.6003
-85.0897,45.6088
-85.0778,45.6192
-85.0758,45.6296
-85.0629,45.6390
-85.0143,45.6519
-85.0024,45.6599
-84.9965,45.6688
-84.9935,45.6812
-84.9791,45.6817
-84.9697,45.6871
-84.9518,45.7075
-84.9444,45.7085
-84.9419,45.7194
-84.9454,45.7293
-84.9588,45.7407
-84.9836,45.7521
-85.0029,45.7536
-85.0143,45.7600
-85.0074,45.7625
-84.9945,45.7600
-84.9389,45.7595
-84.9226,45.7556
-84.9072,45.7476
-84.8928,45.7501
-84.8869,45.7561
-84.8789,45.7561
-84.8393,45.7452
-84.8229,45.7526
-84.8154,45.7491
-84.8026,45.7471
-84.7872,45.7541
-84.7802,45.7665
-84.7897,45.7719
-84.7931,45.7794
-84.7912,45.7829
-84.7738,45.7898
-84.7505,45.7819
-84.7324,45.7883
-84.7276,45.7873
-84.7197,45.7782
-84.7158,45.7658
-84.6813,45.7560
-84.6460,45.7417
-84.6330,45.7319
-84.5782,45.7110
-84.5573,45.7084
-84.5540,45.6979
-84.5403,45.6908
-84.5234,45.6855
-84.5149,45.6764
-84.4999,45.6738
-84.4809,45.6614
-84.4660,45.6581
-84.4588,45.6516
-84.4438,45.6562
-84.4268,45.6699
-84.4111,45.6699
-84.3792,45.6568
-84.3302,45.6647
-84.2604,45.6431
-84.2154,45.6347
-84.2052,45.6262
-84.1580,45.5871
-84.1409,45.5775
-84.1269,45.5614
-84.1291,45.5475
-84.1237,45.5283
-84.1109,45.5047
-84.0777,45.4919
-84.0531,45.4876
-84.0381,45.4962
-84.0167,45.4962
-83.9943,45.4908
-83.9632,45.4951
-83.9204,45.4876
-83.8958,45.4748
-83.8391,45.4352
-83.8113,45.4234
-83.7835,45.4148
-83.7364,45.4127
-83.7107,45.4138
-83.6990,45.3977
-83.6626,45.3838
-83.6283,45.3646
-83.6123,45.3635
-83.6016,45.3581
-83.5363,45.3581
-83.5096,45.3464
-83.4646,45.3325
-83.4454,45.3100
-83.3812,45.2725
-83.3844,45.2608
-83.3919,45.2522
-83.4079,45.2522
-83.4122,45.2383
-83.3885,45.2072
-83.3885,45.2071
-83.3799,45.2022
-83.3721,45.1932
-83.3666,45.1708
-83.3591,45.1634
-83.3489,45.1622
-83.3383,45.1477
-83.3164,45.1410
-83.3085,45.1069
-83.2889,45.0716
-83.2912,45.0669
-83.2897,45.0610
-83.2787,45.0453
-83.2720,45.0402
-83.2669,45.0296
-83.2603,45.0249
-83.2650,45.0206
-83.3438,45.0433
-83.3607,45.0527
-83.3670,45.0614
-83.3681,45.0716
-83.3732,45.0763
-83.3850,45.0763
-83.3925,45.0708
-83.4360,45.0559
-83.4442,45.0480
-83.4537,45.0327
-83.4552,45.0245
-83.4537,44.9962
-83.4466,44.9833
-83.4454,44.9586
-83.4325,44.9327
-83.4227,44.9264
-83.4050,44.9198
-83.3928,44.9029
-83.3764,44.9005
-83.3528,44.8872
-83.3426,44.8845
-83.3128,44.8829
-83.3204,44.8589
-83.3218,44.8546
-83.3157,44.8445
-83.3009,44.8301
-83.2994,44.8162
-83.2938,44.8057
-83.2962,44.7786
-83.2918,44.7657
-83.2979,44.7566
-83.2963,44.7424
-83.2857,44.7231
-83.2714,44.7110
-83.2912,44.6490
-83.3053,44.6335
-83.3146,44.6087
-83.3137,44.5646
-83.3077,44.5458
-83.3187,44.5117
-83.3187,44.5112
-83.3172,44.5002
-83.3159,44.4936
-83.3180,44.4844
-83.3275,44.4298
-83.3201,44.4074
-83.3338,44.3725
-83.3334,44.3375
-83.3438,44.3297
-83.3472,44.3316
-83.3643,44.3326
-83.3724,44.3285
-83.4040,44.3003
-83.4123,44.2961
-83.4193,44.2878
-83.4262,44.2719
-83.4448,44.2640
-83.4449,44.2728
-83.4535,44.2766
-83.4814,44.2800
-83.4986,44.2770
-83.5135,44.2695
-83.5353,44.2515
-83.5484,44.2290
-83.5530,44.2031
-83.5650,44.1634
-83.5690,44.1500
-83.5683,44.1059
-83.5875,44.0889
-83.5903,44.0718
-83.5775,44.0483
-83.6081,44.0561
-83.6316,44.0547
-83.6586,44.0469
-83.6785,44.0355
-83.6885,44.0241
-83.6814,43.9985
-83.6771,43.9921
-83.6792,43.9871
-83.6963,43.9921
-83.7020,43.9978
-83.7361,44.0049
-83.7440,44.0028
-83.7440,43.9921
-83.7468,43.9886
-83.7696,43.9850
-83.7959,43.9857
-83.8293,43.9907
-83.8471,43.9843
-83.8670,43.9608
-83.8784,43.9558
-83.8891,43.9352
-83.8898,43.9238
-83.8997,43.9196
-83.9098,43.9105
-83.9098,43.9104
-83.9122,43.9004
-83.9161,43.8972
-83.9161,43.8673
-83.9225,43.8484
-83.9211,43.8186
-83.9264,43.8015
-83.9271,43.7873
-83.9343,43.7844
-83.9399,43.7744
-83.9481,43.7730
-83.9545,43.7688
-83.9552,43.7552
-83.9513,43.7446
-83.9115,43.6742
-83.9012,43.6660
-83.8528,43.6450
-83.8354,43.6485
-83.8062,43.6414
-83.7795,43.6297
-83.7696,43.6290
-83.7426,43.6204
-83.7241,43.6137
-83.6992,43.5969
-83.6911,43.5914
-83.6786,43.5902
-83.6643,43.5930
-83.6174,43.6305
-83.5692,43.6771
-83.5622,43.6869
-83.5494,43.6936
-83.5506,43.7003
-83.5393,43.7088
-83.5241,43.7176
-83.5143,43.7170
-83.5073,43.7109
-83.5046,43.6987
-83.4969,43.6987
-83.4899,43.7039
-83.4674,43.7289
-83.4319,43.7846
-83.4119,43.8076
-83.4022,43.8107
-83.3924,43.8259
-83.3900,43.8350
-83.3912,43.8465
-83.3839,43.8532
-83.3603,43.8568
-83.3366,43.8775
-83.3263,43.8823
-83.3281,43.8993
-83.3469,43.9048
-83.3487,43.9103
-83.3445,43.9145
-83.3093,43.9200
-83.2935,43.9297
-83.2680,43.9594
-83.2619,43.9746
-83.2236,43.9813
-83.1981,43.9831
-83.1836,43.9819
-83.1678,43.9868
-83.1392,43.9910
-83.1113,44.0044
-83.0858,44.0007
-83.0627,44.0050
-83.0445,44.0153
-83.0390,44.0311
-83.0269,44.0469
-83.0141,44.0451
-83.0026,44.0470
-82.9837,44.0551
-82.9691,44.0660
-82.9591,44.0678
-82.9289,44.0697
-82.9024,44.0605
-82.8778,44.0459
-82.8549,44.0404
-82.8339,44.0386
-82.7919,44.0231
-82.7462,43.9966
-82.6950,43.9217
-82.6804,43.8924
-82.6658,43.8751
-82.6548,43.8687
-82.6430,43.8358
-82.6329,43.8312
-82.6219,43.7855
-82.6082,43.7060
-82.6069,43.6902
-82.6003,43.6127
-82.5889,43.5610
-82.5705,43.5080
-82.5548,43.4792
-82.5397,43.4215
-82.5344,43.3769
-82.5376,43.3544
-82.5299,43.3132
-82.5285,43.2787
-82.5165,43.2126
-82.5087,43.1893
-82.5033,43.1686
-82.4863,43.1031
-82.4728,43.0892
-82.4641,43.0710
-82.4178,43.0041
-82.4234,42.9989
-82.4236,42.9977
-82.4243,42.9969
-82.4240,42.9951
-82.4245,42.9919
-82.4231,42.9900
-82.4226,42.9877
-82.4131,42.9770
-82.4165,42.9676
-82.4309,42.9503
-82.4471,42.9379
-82.4551,42.9268
-82.4555,42.9258
-82.4555,42.9258
-82.4567,42.9227
-82.4700,42.8874
-82.4700,42.8870
-82.4702,42.8863
-82.4695,42.8674
-82.4691,42.8533
-82.4752,42.8318
-82.4821,42.8086
-82.4819,42.8081
-82.4821,42.8075
-82.4712,42.7836
-82.4676,42.7619
-82.4837,42.7336
-82.4837,42.7333
-82.4838,42.7332
-82.4840,42.7179
-82.5106,42.6651
-82.5106,42.6644
-82.5108,42.6640
-82.5103,42.6365
-82.5161,42.6213
-82.5234,42.6075
-82.5483,42.5918
-82.5557,42.5827
-82.5574,42.5815
-82.5707,42.5730
-82.5792,42.5654
-82.5793,42.5653
-82.5841,42.5540
-82.5904,42.5506
-82.6059,42.5486
-82.6234,42.5569
-82.6243,42.5569
-82.6250,42.5572
-82.6434,42.5799
-82.6434,42.6042
-82.6478,42.6173
-82.6457,42.6318
-82.6296,42.6444
-82.6232,42.6573
-82.6287,42.6706
-82.6338,42.6738
-82.6469,42.6761
-82.6531,42.6725
-82.6730,42.6863
-82.6955,42.6906
-82.7056,42.6867
-82.7070,42.6862
-82.7069,42.6860
-82.7062,42.6835
-82.7078,42.6836
-82.7212,42.6839
-82.7310,42.6803
-82.7360,42.6730
-82.7471,42.6726
-82.7584,42.6655
-82.7598,42.6564
-82.7809,42.6522
-82.7925,42.6551
-82.8033,42.6504
-82.8138,42.6401
-82.8194,42.6261
-82.8191,42.6163
-82.7935,42.6037
-82.7869,42.5930
-82.7886,42.5854
-82.7816,42.5716
-82.7825,42.5648
-82.7846,42.5636
-82.7892,42.5684
-82.7968,42.5710
-82.8098,42.5716
-82.8329,42.5683
-82.8443,42.5619
-82.8511,42.5489
-82.8682,42.5321
-82.8824,42.5010
-82.8822,42.4722
-82.8740,42.4624
-82.8703,42.4512
-82.8704,42.4507
-82.8755,42.4349
-82.8940,42.3896
-82.9191,42.3745
-82.9317,42.3504
-82.9455,42.3473
-82.9595,42.3396
-82.9887,42.3324
-83.0184,42.3297
-83.0394,42.3245
-83.0642,42.3177
-83.0798,42.3086
-83.0966,42.2901
-83.1110,42.2606
-83.1281,42.2388
-83.1340,42.1747
-83.1214,42.1257
-83.1339,42.0881
-83.1580,42.0854
-83.1687,42.0735
-83.1817,42.0733
-83.1873,42.0674
-83.1895,42.0617
-83.1856,42.0521
-83.1885,42.0386
-83.1847,42.0286
-83.1814,42.0199
-83.1825,42.0151
-83.1903,42.0057
-83.1930,42.0070
-83.1924,42.0123
-83.1990,42.0183
-83.2021,42.0183
-83.2050,42.0157
-83.2079,42.0002
-83.2152,41.9979
-83.2455,41.9760
-83.2559,41.9609
-83.2575,41.9532
-83.2532,41.9447
-83.2648,41.9303
-83.2699,41.9377
-83.2893,41.9443
-83.3032,41.9435
-83.3156,41.9365
-83.3261,41.9249
-83.3315,41.9137
-83.3350,41.8916
-83.3416,41.8803
-83.3660,41.8656
-83.3854,41.8668
-83.4040,41.8412
-83.4102,41.8276
-83.4187,41.8210
-83.4326,41.8187
-83.4389,41.8137
-83.4431,41.7889
-83.4383,41.7717
-83.4241,41.7407
-83.4361,41.7410
-83.4436,41.7460
-83.4501,41.7460
-83.4539,41.7327
-83.7631,41.7235
-83.8806,41.7200
-84.3606,41.7066
-84.3995,41.7057
-84.8061,41.6960
-84.8059,41.7602
-84.8252,41.7599
-85.1967,41.7597
-85.2921,41.7599
-85.6598,41.7590
-85.7914,41.7590
-86.0627,41.7605
-86.2261,41.7600
-86.5239,41.7595
-86.8238,41.7607
NaN,NaN
-85.5609,45.5719
-85.6077,45.5795
-85.6227,45.5852
-85.6299,45.5982
-85.6218,45.6112
-85.6200,45.6250
-85.6065,45.6345
-85.6041,45.6409
-85.6087,45.6643
-85.6010,45.6886
-85.5724,45.7111
-85.5728,45.7271
-85.5635,45.7324
-85.5616,45.7367
-85.5624,45.7423
-85.5689,45.7493
-85.5666,45.7600
-85.5495,45.7573
-85.5437,45.7514
-85.5355,45.7504
-85.5052,45.7547
-85.5000,45.7526
-85.4980,45.7451
-85.5100,45.7429
-85.5119,45.7357
-85.4987,45.7263
-85.4964,45.7156
-85.4956,45.6959
-85.5038,45.6894
-85.5060,45.6811
-85.5019,45.6670
-85.4900,45.6515
-85.4874,45.6194
-85.4908,45.6090
-85.5036,45.6035
-85.5092,45.5965
-85.5268,45.5916
-85.5344,45.5828
-85.5340,45.5782
-85.5406,45.5754
-85.5609,45.5719
NaN,NaN
-86.0000,45.0539
-86.0087,45.0577
-86.0198,45.0717
-86.0387,45.0884
-86.0586,45.1008
-86.0601,45.1212
-86.0655,45.1388
-86.0593,45.1523
-86.0480,45.1594
-86.0000,45.1545
-85.9893,45.1511
-85.9767,45.1384
-85.9763,45.1207
-85.9803,45.1131
-85.9839,45.0863
-85.9781,45.0739
-85.9646,45.0661
-85.9620,45.0617
-85.9797,45.0623
-86.0000,45.0539
NaN,NaN
-86.1336,44.9969
-86.1553,45.0028
-86.1563,45.0134
-86.1405,45.0411
-86.1192,45.0485
-86.0843,45.0392
-86.0772,45.0296
-86.0934,45.0317
-86.1018,45.0228
-86.0993,45.0146
-86.0915,45.0104
-86.0954,45.0066
-86.1156,44.9991
-86.1336,44.9969
NaN,NaN
NaN,NaN
-97.2287,49.0007
-96.4051,49.0000
-96.2976,49.0003
-96.2287,49.0000
-95.9399,49.0005
-95.3227,48.9988
-95.1535,48.9989
-95.1531,49.3844
-95.1495,49.3806
-95.1262,49.3694
-95.1173,49.3673
-95.1156,49.3665
-95.0582,49.3532
-95.0142,49.3564
-95.0011,49.3628
-94.9572,49.3702
-94.8814,49.3349
-94.8782,49.3332
-94.8753,49.3321
-94.8750,49.3320
-94.8749,49.3319
-94.8540,49.3242
-94.8160,49.3210
-94.8241,49.3088
-94.8249,49.2943
-94.7970,49.2143
-94.7973,49.1978
-94.7730,49.1207
-94.7500,49.0998
-94.7500,49.0000
-94.7187,49.0000
-94.6829,48.8841
-94.6840,48.8724
-94.6923,48.8690
-94.6900,48.8633
-94.6928,48.8532
-94.6855,48.8401
-94.7018,48.8318
-94.7041,48.8243
-94.6948,48.8092
-94.6958,48.7998
-94.6907,48.7781
-94.6516,48.7559
-94.6406,48.7412
-94.6188,48.7374
-94.6012,48.7284
-94.5869,48.7176
-94.5489,48.7147
-94.5368,48.7023
-94.4528,48.6926
-94.4521,48.6925
-94.4519,48.6925
-94.4518,48.6925
-94.4385,48.6949
-94.4301,48.7009
-94.4160,48.7110
-94.3839,48.7118
-94.3684,48.7065
-94.3528,48.7042
-94.3510,48.7044
-94.3426,48.7034
-94.3282,48.7045
-94.3083,48.7103
-94.2905,48.7078
-94.2750,48.7005
-94.2742,48.6999
-94.2736,48.6999
-94.2735,48.6998
-94.2634,48.6984
-94.2628,48.6980
-94.2552,48.6894
-94.2526,48.6858
-94.2544,48.6614
-94.2500,48.6564
-94.2468,48.6555
-94.2442,48.6535
-94.2369,48.6529
-94.2241,48.6496
-94.2062,48.6506
-94.1804,48.6487
-94.1572,48.6458
-94.1306,48.6449
-94.1250,48.6445
-94.1166,48.6445
-94.1098,48.6442
-94.1087,48.6444
-94.0935,48.6443
-94.0911,48.6437
-94.0850,48.6443
-94.0765,48.6442
-94.0354,48.6411
-94.0068,48.6432
-93.9586,48.6360
-93.9440,48.6323
-93.9268,48.6313
-93.9123,48.6345
-93.9082,48.6342
-93.8868,48.6308
-93.8445,48.6288
-93.8342,48.6250
-93.8278,48.6130
-93.8271,48.6125
-93.8195,48.5991
-93.8184,48.5954
-93.8115,48.5851
-93.8063,48.5759
-93.8062,48.5752
-93.8115,48.5517
-93.8119,48.5507
-93.8119,48.5502
-93.8121,48.5493
-93.8110,48.5424
-93.8174,48.5359
-93.8173,48.5355
-93.8182,48.5345
-93.8181,48.5301
-93.8155,48.5286
-93.8150,48.5266
-93.7943,48.5161
-93.7845,48.5155
-93.7785,48.5157
-93.7528,48.5152
-93.7437,48.5168
-93.7158,48.5177
-93.6945,48.5148
-93.6923,48.5149
-93.6907,48.5146
-93.6565,48.5158
-93.6494,48.5171
-93.6452,48.5173
-93.6444,48.5181
-93.6429,48.5183
-93.6402,48.5217
-93.6300,48.5306
-93.6292,48.5310
-93.6164,48.5233
-93.6143,48.5237
-93.6105,48.5217
-93.5975,48.5274
-93.5922,48.5286
-93.5782,48.5266
-93.5470,48.5287
-93.5153,48.5349
-93.5000,48.5413
-93.4674,48.5457
-93.4606,48.5506
-93.4565,48.5619
-93.4656,48.5880
-93.4653,48.5887
-93.4454,48.5927
-93.4446,48.5931
-93.4383,48.5934
-93.4125,48.6058
-93.4022,48.6072
-93.3988,48.6040
-93.3974,48.6038
-93.3969,48.6035
-93.3952,48.6036
-93.3938,48.6034
-93.3710,48.6051
-93.3620,48.6139
-93.3553,48.6117
-93.3548,48.6126
-93.3540,48.6124
-93.3480,48.6265
-93.2547,48.6429
-93.2073,48.6425
-93.1780,48.6234
-93.1757,48.6235
-93.1757,48.6235
-93.1683,48.6239
-93.0883,48.6277
-92.9848,48.6238
-92.9547,48.6316
-92.9500,48.6305
-92.9497,48.6084
-92.9295,48.6070
-92.9098,48.5964
-92.9086,48.5963
-92.8945,48.5950
-92.7279,48.5394
-92.6577,48.5464
-92.6348,48.5430
-92.6261,48.5192
-92.6250,48.5131
-92.6313,48.5069
-92.6271,48.5035
-92.6365,48.4995
-92.6539,48.5017
-92.6613,48.4967
-92.6847,48.4977
-92.6987,48.4950
-92.7124,48.4631
-92.6879,48.4440
-92.6559,48.4368
-92.6061,48.4392
-92.6035,48.4395
-92.5755,48.4409
-92.5412,48.4470
-92.5350,48.4478
-92.5071,48.4480
-92.4890,48.4304
-92.4819,48.4288
-92.4754,48.4189
-92.4562,48.4143
-92.4562,48.4012
-92.4766,48.3719
-92.4698,48.3519
-92.4583,48.3361
-92.4462,48.3211
-92.4387,48.3113
-92.4381,48.3109
-92.4358,48.3081
-92.4259,48.3046
-92.3975,48.2665
-92.3892,48.2534
-92.3920,48.2512
-92.3866,48.2518
-92.3857,48.2479
-92.3870,48.2447
-92.3850,48.2448
-92.3842,48.2408
-92.3837,48.2401
-92.3837,48.2394
-92.3748,48.2278
-92.3695,48.2205
-92.3692,48.2206
-92.3690,48.2204
-92.3689,48.2208
-92.3626,48.2231
-92.3619,48.2230
-92.3612,48.2236
-92.3329,48.2340
-92.3326,48.2339
-92.3229,48.2375
-92.2992,48.2423
-92.2806,48.2444
-92.2696,48.2483
-92.2736,48.2568
-92.2902,48.2656
-92.2934,48.2723
-92.2929,48.2765
-92.3013,48.2887
-92.2944,48.3066
-92.3062,48.3165
-92.3044,48.3231
-92.2953,48.3241
-92.2888,48.3431
-92.2621,48.3550
-92.2216,48.3486
-92.2168,48.3452
-92.2067,48.3457
-92.2035,48.3522
-92.1934,48.3487
-92.1783,48.3520
-92.1783,48.3520
-92.1775,48.3558
-92.1449,48.3658
-92.1434,48.3562
-92.0834,48.3540
-92.0778,48.3584
-92.0551,48.3593
-92.0464,48.3348
-92.0376,48.3333
-92.0307,48.3259
-92.0000,48.3215
-92.0128,48.2975
-92.0119,48.2874
-92.0104,48.2851
-92.0064,48.2655
-91.9948,48.2619
-91.9768,48.2447
-91.9767,48.2448
-91.9766,48.2446
-91.9705,48.2482
-91.9706,48.2492
-91.9702,48.2495
-91.9701,48.2534
-91.9595,48.2524
-91.9543,48.2518
-91.9483,48.2459
-91.9582,48.2439
-91.9583,48.2332
-91.9450,48.2305
-91.9432,48.2309
-91.9417,48.2307
-91.9408,48.2314
-91.9075,48.2383
-91.8933,48.2378
-91.8846,48.2274
-91.8678,48.2192
-91.8647,48.2087
-91.8643,48.2071
-91.8602,48.2075
-91.8600,48.2075
-91.8295,48.2105
-91.8160,48.2118
-91.8155,48.2116
-91.8143,48.2088
-91.7981,48.2030
-91.7912,48.2018
-91.7912,48.2018
-91.7889,48.1967
-91.7870,48.1976
-91.7860,48.1965
-91.7811,48.2005
-91.7645,48.2007
-91.7581,48.2048
-91.7521,48.2020
-91.7490,48.1989
-91.7459,48.1991
-91.7448,48.1986
-91.7418,48.1992
-91.7422,48.2046
-91.7149,48.1985
-91.7125,48.1883
-91.7213,48.1804
-91.7217,48.1791
-91.7224,48.1784
-91.7226,48.1764
-91.7245,48.1708
-91.7232,48.1694
-91.7093,48.1728
-91.7052,48.1709
-91.7069,48.1559
-91.7084,48.1528
-91.6989,48.1427
-91.7117,48.1147
-91.7034,48.1137
-91.6827,48.1222
-91.6875,48.1118
-91.6767,48.1074
-91.6651,48.1071
-91.6533,48.1120
-91.6535,48.1097
-91.6401,48.0970
-91.6304,48.0990
-91.5892,48.1023
-91.5888,48.1023
-91.5887,48.1023
-91.5886,48.1023
-91.5592,48.1084
-91.5528,48.1031
-91.5696,48.0935
-91.5754,48.0664
-91.5739,48.0612
-91.5756,48.0489
-91.5668,48.0438
-91.4885,48.0682
-91.4643,48.0669
-91.4513,48.0688
-91.4512,48.0688
-91.4425,48.0560
-91.4388,48.0501
-91.4384,48.0500
-91.4381,48.0497
-91.4315,48.0488
-91.4309,48.0489
-91.4295,48.0487
-91.3910,48.0572
-91.3706,48.0695
-91.3650,48.0671
-91.3650,48.0671
-91.3466,48.0717
-91.3369,48.0701
-91.3365,48.0697
-91.3325,48.0694
-91.3060,48.0734
-91.2901,48.0741
-91.2796,48.0774
-91.2709,48.0787
-91.2663,48.0788
-91.2500,48.0842
-91.2286,48.0982
-91.2143,48.1030
-91.1901,48.1255
-91.1831,48.1223
-91.1780,48.1250
-91.1495,48.1436
-91.1376,48.1493
-91.1389,48.1506
-91.1382,48.1510
-91.1428,48.1545
-91.1199,48.1605
-91.1148,48.1662
-91.0654,48.1813
-91.0554,48.1881
-91.0316,48.1886
-91.0315,48.1886
-91.0032,48.2003
-90.9768,48.2196
-90.9149,48.2307
-90.9114,48.2336
-90.8854,48.2459
-90.8813,48.2406
-90.8750,48.2379
-90.8670,48.2383
-90.8472,48.2446
-90.8367,48.2196
-90.8339,48.1879
-90.8362,48.1771
-90.8325,48.1739
-90.8245,48.1770
-90.8256,48.1832
-90.8256,48.1836
-90.8218,48.1846
-90.8177,48.1798
-90.8176,48.1798
-90.8176,48.1797
-90.8088,48.1785
-90.8015,48.1673
-90.8006,48.1633
-90.7965,48.1595
-90.7911,48.1614
-90.7858,48.1610
-90.7812,48.1648
-90.7773,48.1635
-90.7789,48.1509
-90.7911,48.1422
-90.7967,48.1396
-90.7979,48.1370
-90.7947,48.1367
-90.7952,48.1356
-90.7860,48.1359
-90.7836,48.1357
-90.7875,48.1330
-90.7872,48.1318
-90.7898,48.1300
-90.7866,48.1286
-90.7865,48.1278
-90.7773,48.1245
-90.7762,48.1231
-90.7741,48.1187
-90.7717,48.1178
-90.7672,48.1124
-90.7615,48.0984
-90.7515,48.0911
-90.7036,48.0961
-90.6865,48.1006
-90.6415,48.1036
-90.6414,48.1037
-90.6250,48.1120
-90.6215,48.1128
-90.5914,48.1177
-90.5851,48.1211
-90.5763,48.1214
-90.5758,48.1210
-90.5694,48.1213
-90.5557,48.1172
-90.5697,48.1071
-90.5674,48.1013
-90.5626,48.0982
-90.5611,48.0982
-90.5567,48.0961
-90.5280,48.0986
-90.5145,48.0987
-90.5108,48.0975
-90.5074,48.0988
-90.4960,48.0989
-90.4937,48.1014
-90.4898,48.0991
-90.4885,48.0997
-90.4870,48.0992
-90.4676,48.1089
-90.4384,48.0989
-90.4071,48.1045
-90.3968,48.1024
-90.3836,48.0950
-90.3822,48.0933
-90.3745,48.0911
-90.3736,48.0935
-90.3676,48.0947
-90.3456,48.0942
-90.3449,48.0946
-90.3441,48.0946
-90.3423,48.0959
-90.3342,48.1003
-90.3039,48.1042
-90.2953,48.1005
-90.2936,48.1007
-90.2892,48.0991
-90.2745,48.1034
-90.2538,48.1024
-90.2408,48.1050
-90.2113,48.1064
-90.1886,48.1081
-90.1765,48.1126
-90.1641,48.1098
-90.1466,48.1123
-90.1371,48.1123
-90.1359,48.1122
-90.1230,48.1066
-90.1209,48.1065
-90.1162,48.1044
-90.0916,48.1047
-90.0235,48.0848
-90.0187,48.0721
-90.0168,48.0711
-90.0150,48.0673
-90.0110,48.0680
-90.0061,48.0655
-89.9980,48.0578
-89.9937,48.0491
-89.9967,48.0367
-89.9945,48.0297
-89.9941,48.0296
-89.9937,48.0283
-89.9744,48.0232
-89.9682,48.0146
-89.9531,48.0108
-89.9529,48.0111
-89.9520,48.0109
-89.9509,48.0151
-89.9506,48.0158
-89.9493,48.0158
-89.9428,48.0145
-89.9344,48.0157
-89.9307,48.0083
-89.9258,48.0067
-89.9279,48.0022
-89.9245,48.0010
-89.9216,47.9999
-89.9222,47.9974
-89.9047,47.9924
-89.8990,47.9882
-89.8864,47.9864
-89.8861,47.9864
-89.8857,47.9862
-89.8732,47.9855
-89.8728,47.9857
-89.8719,47.9857
-89.8711,47.9866
-89.8630,47.9905
-89.8470,47.9926
-89.8470,47.9927
-89.8462,47.9928
-89.8424,47.9990
-89.8430,48.0000
-89.8427,48.0005
-89.8350,48.0005
-89.8317,47.9995
-89.8311,48.0004
-89.8303,48.0004
-89.8273,48.0052
-89.8229,48.0111
-89.8040,48.0143
-89.7965,48.0148
-89.7952,48.0158
-89.7793,48.0185
-89.7751,48.0225
-89.7748,48.0225
-89.7736,48.0202
-89.7687,48.0223
-89.7433,48.0212
-89.7425,48.0200
-89.7383,48.0209
-89.7330,48.0207
-89.7316,48.0189
-89.7244,48.0203
-89.7240,48.0203
-89.7218,48.0195
-89.7204,48.0183
-89.7212,48.0173
-89.7242,48.0166
-89.7240,48.0138
-89.7169,48.0166
-89.7161,48.0096
-89.7158,48.0097
-89.7158,48.0094
-89.7081,48.0103
-89.7035,48.0067
-89.7025,48.0070
-89.7014,48.0063
-89.6911,48.0100
-89.6878,48.0109
-89.6715,48.0103
-89.6687,48.0089
-89.6661,48.0075
-89.6659,48.0076
-89.6657,48.0075
-89.6631,48.0107
-89.6518,48.0039
-89.6514,48.0041
-89.6510,48.0037
-89.6454,48.0063
-89.6390,48.0038
-89.6389,48.0042
-89.6379,48.0039
-89.6382,48.0061
-89.6372,48.0089
-89.6336,48.0097
-89.6188,48.0111
-89.6178,48.0111
-89.6176,48.0112
-89.6175,48.0113
-89.6109,48.0174
-89.6087,48.0108
-89.6077,48.0067
-89.6073,48.0066
-89.6072,48.0064
-89.5858,48.0013
-89.5855,48.0010
-89.5814,47.9960
-89.5810,47.9961
-89.5809,47.9960
-89.5706,47.9981
-89.5682,48.0000
-89.5681,48.0000
-89.5612,47.9934
-89.5612,47.9898
-89.5890,47.9804
-89.6138,47.9789
-89.6384,47.9543
-89.7055,47.9364
-89.7585,47.9046
-89.7880,47.8940
-89.8478,47.8758
-89.8743,47.8735
-89.9281,47.8576
-89.9281,47.8501
-89.9341,47.8463
-89.9705,47.8326
-90.1007,47.7986
-90.1204,47.7948
-90.1635,47.7925
-90.1847,47.7819
-90.1877,47.7759
-90.2021,47.7744
-90.2210,47.7759
-90.2543,47.7706
-90.3429,47.7446
-90.4278,47.7316
-90.4391,47.7238
-90.4746,47.7178
-90.5361,47.7030
-90.5508,47.6901
-90.5699,47.6849
-90.7327,47.6251
-90.7709,47.6078
-90.8878,47.5454
-91.0125,47.4683
-91.0230,47.4650
-91.0638,47.4410
-91.0954,47.4123
-91.1327,47.3922
-91.1657,47.3692
-91.2059,47.3290
-91.2361,47.3032
-91.2533,47.2816
-91.3222,47.2400
-91.4772,47.1252
-91.5030,47.1180
